in s,CH2 in V
1.9750E-06,2.1110637248E-02
1.9760E-06,2.1103460848E-02
1.9770E-06,2.1102639735E-02
1.9780E-06,2.1101835310E-02
1.9790E-06,2.1066855967E-02
1.9800E-06,2.1075294554E-02
1.9810E-06,2.1053082526E-02
1.9820E-06,2.1038827002E-02
1.9830E-06,2.1021812499E-02
1.9840E-06,2.0992316782E-02
1.9850E-06,2.0982376635E-02
1.9860E-06,2.0947758257E-02
1.9870E-06,2.0947041094E-02
1.9880E-06,2.0926848948E-02
1.9890E-06,2.0951400340E-02
1.9900E-06,2.0887464583E-02
1.9910E-06,2.0916639864E-02
1.9920E-06,2.0918518126E-02
1.9930E-06,2.0850178778E-02
1.9940E-06,2.0869201720E-02
1.9950E-06,2.0834561884E-02
1.9960E-06,2.0862307608E-02
1.9970E-06,2.0831080496E-02
1.9980E-06,2.0821048319E-02
1.9990E-06,2.0795008242E-02
2.0000E-06,2.0791267931E-02
2.0010E-06,2.0770235598E-02
2.0020E-06,2.0755770266E-02
2.0030E-06,2.0752029479E-02
2.0040E-06,2.0710317194E-02
2.0050E-06,2.0717342436E-02
2.0060E-06,2.0712317050E-02
2.0070E-06,2.0702558100E-02
2.0080E-06,2.0670893729E-02
2.0090E-06,2.0697242320E-02
2.0100E-06,2.0676819861E-02
2.0110E-06,2.0662383139E-02
2.0120E-06,2.0646781027E-02
2.0130E-06,2.0648814738E-02
2.0140E-06,2.0639183104E-02
2.0150E-06,2.0615831435E-02
2.0160E-06,2.0602891028E-02
2.0170E-06,2.0574130595E-02
2.0180E-06,2.0563777506E-02
2.0190E-06,2.0561118186E-02
2.0200E-06,2.0564945757E-02
2.0210E-06,2.0541911662E-02
2.0220E-06,2.0545192301E-02
2.0230E-06,2.0472757876E-02
2.0240E-06,2.0480185091E-02
2.0250E-06,2.0461022437E-02
2.0260E-06,2.0470003664E-02
2.0270E-06,2.0449389040E-02
2.0280E-06,2.0424581587E-02
2.0290E-06,2.0416066229E-02
2.0300E-06,2.0391485751E-02
2.0310E-06,2.0363287508E-02
2.0320E-06,2.0374024451E-02
2.0330E-06,2.0325381339E-02
2.0340E-06,2.0350187361E-02
2.0350E-06,2.0318208277E-02
2.0360E-06,2.0307206690E-02
2.0370E-06,2.0312810957E-02
2.0380E-06,2.0278993666E-02
2.0390E-06,2.0268814623E-02
2.0400E-06,2.0249065936E-02
2.0410E-06,2.0246425688E-02
2.0420E-06,2.0218476355E-02
2.0430E-06,2.0194735110E-02
2.0440E-06,2.0187188208E-02
2.0450E-06,2.0196240485E-02
2.0460E-06,2.0169987261E-02
2.0470E-06,2.0172281802E-02
2.0480E-06,2.0154444754E-02
2.0490E-06,2.0135576785E-02
2.0500E-06,2.0138599932E-02
2.0510E-06,2.0100687563E-02
2.0520E-06,2.0112536967E-02
2.0530E-06,2.0107107222E-02
2.0540E-06,2.0079635203E-02
2.0550E-06,2.0062900126E-02
2.0560E-06,2.0027460635E-02
2.0570E-06,2.0027278483E-02
2.0580E-06,1.9989885867E-02
2.0590E-06,2.0002581179E-02
2.0600E-06,1.9977553427E-02
2.0610E-06,1.9986352503E-02
2.0620E-06,1.9942383349E-02
2.0630E-06,1.9936842978E-02
2.0640E-06,1.9919384062E-02
2.0650E-06,1.9904402316E-02
2.0660E-06,1.9891513407E-02
2.0670E-06,1.9895515025E-02
2.0680E-06,1.9886852324E-02
2.0690E-06,1.9869163573E-02
2.0700E-06,1.9853790343E-02
2.0710E-06,1.9831182063E-02
2.0720E-06,1.9833166659E-02
2.0730E-06,1.9820947707E-02
2.0740E-06,1.9797957003E-02
2.0750E-06,1.9774374068E-02
2.0760E-06,1.9797831595E-02
2.0770E-06,1.9793493330E-02
2.0780E-06,1.9771878302E-02
2.0790E-06,1.9784705222E-02
2.0800E-06,1.9728725016E-02
2.0810E-06,1.9728104174E-02
2.0820E-06,1.9693142474E-02
2.0830E-06,1.9677672446E-02
2.0840E-06,1.9673547328E-02
2.0850E-06,1.9660461485E-02
2.0860E-06,1.9642226756E-02
2.0870E-06,1.9633248389E-02
2.0880E-06,1.9650110781E-02
2.0890E-06,1.9621135771E-02
2.0900E-06,1.9632412016E-02
2.0910E-06,1.9594822466E-02
2.0920E-06,1.9602987826E-02
2.0930E-06,1.9552210391E-02
2.0940E-06,1.9557001173E-02
2.0950E-06,1.9552045882E-02
2.0960E-06,1.9528945982E-02
2.0970E-06,1.9515059531E-02
2.0980E-06,1.9506853163E-02
2.0990E-06,1.9483252585E-02
2.1000E-06,1.9488113940E-02
2.1010E-06,1.9487205088E-02
2.1020E-06,1.9449748099E-02
2.1030E-06,1.9483367503E-02
2.1040E-06,1.9446795046E-02
2.1050E-06,1.9443745196E-02
2.1060E-06,1.9405084193E-02
2.1070E-06,1.9416113436E-02
2.1080E-06,1.9376621783E-02
2.1090E-06,1.9421948493E-02
2.1100E-06,1.9352226794E-02
2.1110E-06,1.9366561949E-02
2.1120E-06,1.9364118636E-02
2.1130E-06,1.9321965277E-02
2.1140E-06,1.9325995982E-02
2.1150E-06,1.9326770842E-02
2.1160E-06,1.9299331725E-02
2.1170E-06,1.9324990809E-02
2.1180E-06,1.9262472689E-02
2.1190E-06,1.9280264914E-02
2.1200E-06,1.9238762438E-02
2.1210E-06,1.9245616496E-02
2.1220E-06,1.9220183909E-02
2.1230E-06,1.9208567679E-02
2.1240E-06,1.9198834479E-02
2.1250E-06,1.9199948847E-02
2.1260E-06,1.9195171893E-02
2.1270E-06,1.9226715147E-02
2.1280E-06,1.9166758120E-02
2.1290E-06,1.9157728732E-02
2.1300E-06,1.9136851370E-02
2.1310E-06,1.9128387988E-02
2.1320E-06,1.9145315707E-02
2.1330E-06,1.9115010321E-02
2.1340E-06,1.9114702761E-02
2.1350E-06,1.9094941199E-02
2.1360E-06,1.9089095175E-02
2.1370E-06,1.9095205367E-02
2.1380E-06,1.9053568900E-02
2.1390E-06,1.9056163847E-02
2.1400E-06,1.9034645140E-02
2.1410E-06,1.9037262976E-02
2.1420E-06,1.9021021426E-02
2.1430E-06,1.9004618704E-02
2.1440E-06,1.9018905222E-02
2.1450E-06,1.8975920260E-02
2.1460E-06,1.8977636397E-02
2.1470E-06,1.8968456805E-02
2.1480E-06,1.8955421031E-02
2.1490E-06,1.8940029204E-02
2.1500E-06,1.8926271021E-02
2.1510E-06,1.8904164851E-02
2.1520E-06,1.8919638693E-02
2.1530E-06,1.8881745398E-02
2.1540E-06,1.8905221999E-02
2.1550E-06,1.8872751296E-02
2.1560E-06,1.8878304064E-02
2.1570E-06,1.8842444956E-02
2.1580E-06,1.8836337149E-02
2.1590E-06,1.8804030955E-02
2.1600E-06,1.8816724837E-02
2.1610E-06,1.8814601004E-02
2.1620E-06,1.8814715445E-02
2.1630E-06,1.8803002417E-02
2.1640E-06,1.8793004096E-02
2.1650E-06,1.8754340708E-02
2.1660E-06,1.8779804289E-02
2.1670E-06,1.8731432974E-02
2.1680E-06,1.8724386752E-02
2.1690E-06,1.8693411410E-02
2.1700E-06,1.8685897887E-02
2.1710E-06,1.8700197756E-02
2.1720E-06,1.8690303862E-02
2.1730E-06,1.8661407530E-02
2.1740E-06,1.8659481108E-02
2.1750E-06,1.8664702952E-02
2.1760E-06,1.8639969885E-02
2.1770E-06,1.8637136042E-02
2.1780E-06,1.8618851721E-02
2.1790E-06,1.8621962607E-02
2.1800E-06,1.8591474593E-02
2.1810E-06,1.8583664954E-02
2.1820E-06,1.8574933112E-02
2.1830E-06,1.8565957129E-02
2.1840E-06,1.8553179324E-02
2.1850E-06,1.8554724276E-02
2.1860E-06,1.8551109374E-02
2.1870E-06,1.8535464823E-02
2.1880E-06,1.8539229453E-02
2.1890E-06,1.8500509799E-02
2.1900E-06,1.8529972136E-02
2.1910E-06,1.8488059103E-02
2.1920E-06,1.8490016520E-02
2.1930E-06,1.8474936545E-02
2.1940E-06,1.8447936594E-02
2.1950E-06,1.8441448271E-02
2.1960E-06,1.8444515765E-02
2.1970E-06,1.8416476786E-02
2.1980E-06,1.8379656374E-02
2.1990E-06,1.8408143580E-02
2.2000E-06,1.8358366072E-02
2.2010E-06,1.8377065241E-02
2.2020E-06,1.8374563277E-02
2.2030E-06,1.8362996161E-02
2.2040E-06,1.8366550982E-02
2.2050E-06,1.8323826373E-02
2.2060E-06,1.8344845831E-02
2.2070E-06,1.8319293559E-02
2.2080E-06,1.8307048380E-02
2.2090E-06,1.8288384020E-02
2.2100E-06,1.8296022475E-02
2.2110E-06,1.8276200831E-02
2.2120E-06,1.8253171980E-02
2.2130E-06,1.8249124110E-02
2.2140E-06,1.8212843955E-02
2.2150E-06,1.8218994677E-02
2.2160E-06,1.8231164992E-02
2.2170E-06,1.8184492648E-02
2.2180E-06,1.8199307024E-02
2.2190E-06,1.8159327567E-02
2.2200E-06,1.8173111498E-02
2.2210E-06,1.8133603156E-02
2.2220E-06,1.8176223338E-02
2.2230E-06,1.8139580786E-02
2.2240E-06,1.8116395533E-02
2.2250E-06,1.8113172114E-02
2.2260E-06,1.8097391665E-02
2.2270E-06,1.8091838419E-02
2.2280E-06,1.8085197508E-02
2.2290E-06,1.8095027983E-02
2.2300E-06,1.8056713641E-02
2.2310E-06,1.8064498961E-02
2.2320E-06,1.8059774935E-02
2.2330E-06,1.8019837916E-02
2.2340E-06,1.8017381728E-02
2.2350E-06,1.7978843749E-02
2.2360E-06,1.7956713736E-02
2.2370E-06,1.7959625781E-02
2.2380E-06,1.7932631552E-02
2.2390E-06,1.7958277762E-02
2.2400E-06,1.7972143233E-02
2.2410E-06,1.7946411669E-02
2.2420E-06,1.7931368887E-02
2.2430E-06,1.7878416121E-02
2.2440E-06,1.7906804144E-02
2.2450E-06,1.7868247092E-02
2.2460E-06,1.7862371504E-02
2.2470E-06,1.7882571757E-02
2.2480E-06,1.7871377528E-02
2.2490E-06,1.7853087962E-02
2.2500E-06,1.7831170619E-02
2.2510E-06,1.7850579798E-02
2.2520E-06,1.7820036471E-02
2.2530E-06,1.7817717135E-02
2.2540E-06,1.7787269175E-02
2.2550E-06,1.7820877135E-02
2.2560E-06,1.7814040720E-02
2.2570E-06,1.7805028498E-02
2.2580E-06,1.7802344382E-02
2.2590E-06,1.7785108626E-02
2.2600E-06,1.7771337569E-02
2.2610E-06,1.7748488486E-02
2.2620E-06,1.7748006403E-02
2.2630E-06,1.7751781523E-02
2.2640E-06,1.7721264422E-02
2.2650E-06,1.7696331084E-02
2.2660E-06,1.7712373793E-02
2.2670E-06,1.7708030760E-02
2.2680E-06,1.7689508498E-02
2.2690E-06,1.7691995203E-02
2.2700E-06,1.7664939463E-02
2.2710E-06,1.7687347472E-02
2.2720E-06,1.7686644614E-02
2.2730E-06,1.7652551234E-02
2.2740E-06,1.7624602854E-02
2.2750E-06,1.7639391005E-02
2.2760E-06,1.7605760157E-02
2.2770E-06,1.7628679335E-02
2.2780E-06,1.7637058318E-02
2.2790E-06,1.7617842257E-02
2.2800E-06,1.7596952975E-02
2.2810E-06,1.7619265616E-02
2.2820E-06,1.7594806731E-02
2.2830E-06,1.7585823596E-02
2.2840E-06,1.7561369956E-02
2.2850E-06,1.7554138720E-02
2.2860E-06,1.7551815093E-02
2.2870E-06,1.7543720305E-02
2.2880E-06,1.7512548029E-02
2.2890E-06,1.7510618269E-02
2.2900E-06,1.7506213725E-02
2.2910E-06,1.7479132712E-02
2.2920E-06,1.7507718146E-02
2.2930E-06,1.7485371649E-02
2.2940E-06,1.7455817759E-02
2.2950E-06,1.7451439917E-02
2.2960E-06,1.7450200140E-02
2.2970E-06,1.7435936987E-02
2.2980E-06,1.7427463114E-02
2.2990E-06,1.7417573512E-02
2.3000E-06,1.7389068186E-02
2.3010E-06,1.7391654551E-02
2.3020E-06,1.7367697299E-02
2.3030E-06,1.7395453036E-02
2.3040E-06,1.7376175940E-02
2.3050E-06,1.7366492808E-02
2.3060E-06,1.7334091246E-02
2.3070E-06,1.7357593119E-02
2.3080E-06,1.7327768385E-02
2.3090E-06,1.7349379599E-02
2.3100E-06,1.7315840781E-02
2.3110E-06,1.7292969286E-02
2.3120E-06,1.7278415263E-02
2.3130E-06,1.7278492033E-02
2.3140E-06,1.7256939948E-02
2.3150E-06,1.7287804663E-02
2.3160E-06,1.7274263442E-02
2.3170E-06,1.7256542265E-02
2.3180E-06,1.7255870879E-02
2.3190E-06,1.7234333098E-02
2.3200E-06,1.7226366103E-02
2.3210E-06,1.7231071055E-02
2.3220E-06,1.7224331915E-02
2.3230E-06,1.7214111388E-02
2.3240E-06,1.7209400237E-02
2.3250E-06,1.7212238848E-02
2.3260E-06,1.7184002459E-02
2.3270E-06,1.7153764784E-02
2.3280E-06,1.7160153449E-02
2.3290E-06,1.7155424178E-02
2.3300E-06,1.7151340067E-02
2.3310E-06,1.7119231761E-02
2.3320E-06,1.7114487708E-02
2.3330E-06,1.7093005717E-02
2.3340E-06,1.7099745810E-02
2.3350E-06,1.7108377039E-02
2.3360E-06,1.7089024603E-02
2.3370E-06,1.7076640189E-02
2.3380E-06,1.7090700686E-02
2.3390E-06,1.7073608935E-02
2.3400E-06,1.7065251410E-02
2.3410E-06,1.7061183512E-02
2.3420E-06,1.7018139422E-02
2.3430E-06,1.7026141226E-02
2.3440E-06,1.7036658347E-02
2.3450E-06,1.7006756365E-02
2.3460E-06,1.6979754031E-02
2.3470E-06,1.7003438532E-02
2.3480E-06,1.6990923941E-02
2.3490E-06,1.7002356112E-02
2.3500E-06,1.6956091464E-02
2.3510E-06,1.6948994696E-02
2.3520E-06,1.6941315711E-02
2.3530E-06,1.6955734789E-02
2.3540E-06,1.6916639864E-02
2.3550E-06,1.6939979613E-02
2.3560E-06,1.6916463912E-02
2.3570E-06,1.6922548354E-02
2.3580E-06,1.6922736228E-02
2.3590E-06,1.6907581389E-02
2.3600E-06,1.6898615897E-02
2.3610E-06,1.6914500296E-02
2.3620E-06,1.6862834513E-02
2.3630E-06,1.6840436518E-02
2.3640E-06,1.6852636397E-02
2.3650E-06,1.6824452937E-02
2.3660E-06,1.6813069880E-02
2.3670E-06,1.6834110796E-02
2.3680E-06,1.6810401976E-02
2.3690E-06,1.6819408953E-02
2.3700E-06,1.6811197340E-02
2.3710E-06,1.6807378829E-02
2.3720E-06,1.6773582518E-02
2.3730E-06,1.6782480776E-02
2.3740E-06,1.6774972498E-02
2.3750E-06,1.6771953166E-02
2.3760E-06,1.6742324889E-02
2.3770E-06,1.6779913008E-02
2.3780E-06,1.6725463927E-02
2.3790E-06,1.6743474066E-02
2.3800E-06,1.6687009871E-02
2.3810E-06,1.6703216612E-02
2.3820E-06,1.6689025939E-02
2.3830E-06,1.6679596961E-02
2.3840E-06,1.6662021220E-02
2.3850E-06,1.6664705336E-02
2.3860E-06,1.6655776083E-02
2.3870E-06,1.6644154131E-02
2.3880E-06,1.6632062018E-02
2.3890E-06,1.6657627642E-02
2.3900E-06,1.6617550433E-02
2.3910E-06,1.6648933947E-02
2.3920E-06,1.6600543559E-02
2.3930E-06,1.6624407828E-02
2.3940E-06,1.6604306281E-02
2.3950E-06,1.6611317217E-02
2.3960E-06,1.6574672759E-02
2.3970E-06,1.6581348479E-02
2.3980E-06,1.6555759490E-02
2.3990E-06,1.6551453173E-02
2.4000E-06,1.6523611605E-02
2.4010E-06,1.6535576880E-02
2.4020E-06,1.6510555327E-02
2.4030E-06,1.6502116263E-02
2.4040E-06,1.6493835032E-02
2.4050E-06,1.6477264941E-02
2.4060E-06,1.6490980685E-02
2.4070E-06,1.6496202528E-02
2.4080E-06,1.6471743166E-02
2.4090E-06,1.6440350115E-02
2.4100E-06,1.6446735919E-02
2.4110E-06,1.6412705004E-02
2.4120E-06,1.6420565665E-02
2.4130E-06,1.6421006739E-02
2.4140E-06,1.6433525622E-02
2.4150E-06,1.6411511958E-02
2.4160E-06,1.6420163214E-02
2.4170E-06,1.6433065474E-02
2.4180E-06,1.6400509417E-02
2.4190E-06,1.6380398333E-02
2.4200E-06,1.6410467207E-02
2.4210E-06,1.6363873541E-02
2.4220E-06,1.6392584383E-02
2.4230E-06,1.6382961333E-02
2.4240E-06,1.6390582621E-02
2.4250E-06,1.6371367991E-02
2.4260E-06,1.6357718050E-02
2.4270E-06,1.6355223238E-02
2.4280E-06,1.6332055628E-02
2.4290E-06,1.6337390006E-02
2.4300E-06,1.6323884547E-02
2.4310E-06,1.6339452803E-02
2.4320E-06,1.6358826697E-02
2.4330E-06,1.6332054675E-02
2.4340E-06,1.6355791628E-02
2.4350E-06,1.6309084952E-02
2.4360E-06,1.6306795657E-02
2.4370E-06,1.6283633292E-02
2.4380E-06,1.6292419970E-02
2.4390E-06,1.6263693392E-02
2.4400E-06,1.6238651335E-02
2.4410E-06,1.6222728789E-02
2.4420E-06,1.6219840586E-02
2.4430E-06,1.6216531813E-02
2.4440E-06,1.6191587508E-02
2.4450E-06,1.6193295062E-02
2.4460E-06,1.6191755354E-02
2.4470E-06,1.6207328856E-02
2.4480E-06,1.6165653288E-02
2.4490E-06,1.6171974242E-02
2.4500E-06,1.6159644186E-02
2.4510E-06,1.6151932776E-02
2.4520E-06,1.6135461867E-02
2.4530E-06,1.6102307856E-02
2.4540E-06,1.6112093508E-02
2.4550E-06,1.6106553614E-02
2.4560E-06,1.6116110861E-02
2.4570E-06,1.6106386721E-02
2.4580E-06,1.6078675807E-02
2.4590E-06,1.6064935744E-02
2.4600E-06,1.6085254729E-02
2.4610E-06,1.6070431769E-02
2.4620E-06,1.6055374205E-02
2.4630E-06,1.6059099257E-02
2.4640E-06,1.6056155264E-02
2.4650E-06,1.6037737906E-02
2.4660E-06,1.6055626929E-02
2.4670E-06,1.6051969111E-02
2.4680E-06,1.6014090121E-02
2.4690E-06,1.6039964259E-02
2.4700E-06,1.5989760458E-02
2.4710E-06,1.5969680369E-02
2.4720E-06,1.5988860667E-02
2.4730E-06,1.5959648192E-02
2.4740E-06,1.5921104014E-02
2.4750E-06,1.5952574313E-02
2.4760E-06,1.5911839068E-02
2.4770E-06,1.5944419444E-02
2.4780E-06,1.5926233351E-02
2.4790E-06,1.5909933627E-02
2.4800E-06,1.5926328719E-02
2.4810E-06,1.5910214484E-02
2.4820E-06,1.5902449191E-02
2.4830E-06,1.5885450423E-02
2.4840E-06,1.5865197241E-02
2.4850E-06,1.5886904776E-02
2.4860E-06,1.5884954035E-02
2.4870E-06,1.5834911406E-02
2.4880E-06,1.5853152812E-02
2.4890E-06,1.5844523489E-02
2.4900E-06,1.5854034007E-02
2.4910E-06,1.5792100489E-02
2.4920E-06,1.5826700747E-02
2.4930E-06,1.5792611182E-02
2.4940E-06,1.5786747038E-02
2.4950E-06,1.5766461909E-02
2.4960E-06,1.5765802920E-02
2.4970E-06,1.5751779616E-02
2.4980E-06,1.5761822760E-02
2.4990E-06,1.5734108508E-02
2.5000E-06,1.5747096121E-02
2.5010E-06,1.5741506159E-02
2.5020E-06,1.5751124442E-02
2.5030E-06,1.5705804408E-02
2.5040E-06,1.5697106421E-02
2.5050E-06,1.5708814681E-02
2.5060E-06,1.5688892424E-02
2.5070E-06,1.5719070971E-02
2.5080E-06,1.5650709689E-02
2.5090E-06,1.5681102812E-02
2.5100E-06,1.5641959250E-02
2.5110E-06,1.5644247115E-02
2.5120E-06,1.5641305029E-02
2.5130E-06,1.5644508421E-02
2.5140E-06,1.5640291750E-02
2.5150E-06,1.5618318141E-02
2.5160E-06,1.5624002993E-02
2.5170E-06,1.5615200579E-02
2.5180E-06,1.5606710494E-02
2.5190E-06,1.5572115004E-02
2.5200E-06,1.5551903784E-02
2.5210E-06,1.5558734477E-02
2.5220E-06,1.5539084971E-02
2.5230E-06,1.5553106368E-02
2.5240E-06,1.5570028365E-02
2.5250E-06,1.5579349577E-02
2.5260E-06,1.5535150111E-02
2.5270E-06,1.5534461558E-02
2.5280E-06,1.5516674578E-02
2.5290E-06,1.5531142294E-02
2.5300E-06,1.5523543417E-02
2.5310E-06,1.5517928183E-02
2.5320E-06,1.5506338179E-02
2.5330E-06,1.5495484412E-02
2.5340E-06,1.5479410231E-02
2.5350E-06,1.5452808917E-02
2.5360E-06,1.5462917387E-02
2.5370E-06,1.5458879054E-02
2.5380E-06,1.5472188056E-02
2.5390E-06,1.5451861441E-02
2.5400E-06,1.5445247233E-02
2.5410E-06,1.5421456873E-02
2.5420E-06,1.5441365302E-02
2.5430E-06,1.5421455443E-02
2.5440E-06,1.5406397402E-02
2.5450E-06,1.5418237746E-02
2.5460E-06,1.5374944746E-02
2.5470E-06,1.5400998652E-02
2.5480E-06,1.5364162505E-02
2.5490E-06,1.5398981154E-02
2.5500E-06,1.5366649687E-02
2.5510E-06,1.5333588660E-02
2.5520E-06,1.5312735140E-02
2.5530E-06,1.5318478644E-02
2.5540E-06,1.5337109149E-02
2.5550E-06,1.5335596144E-02
2.5560E-06,1.5341849864E-02
2.5570E-06,1.5341249526E-02
2.5580E-06,1.5334328234E-02
2.5590E-06,1.5306344092E-02
2.5600E-06,1.5313037455E-02
2.5610E-06,1.5289954722E-02
2.5620E-06,1.5251303256E-02
2.5630E-06,1.5258084834E-02
2.5640E-06,1.5249158919E-02
2.5650E-06,1.5250447333E-02
2.5660E-06,1.5248395503E-02
2.5670E-06,1.5238661826E-02
2.5680E-06,1.5222841322E-02
2.5690E-06,1.5232953608E-02
2.5700E-06,1.5239886820E-02
2.5710E-06,1.5211402953E-02
2.5720E-06,1.5192170680E-02
2.5730E-06,1.5186934054E-02
2.5740E-06,1.5198901236E-02
2.5750E-06,1.5209885180E-02
2.5760E-06,1.5143136561E-02
2.5770E-06,1.5171691954E-02
2.5780E-06,1.5143459857E-02
2.5790E-06,1.5146737158E-02
2.5800E-06,1.5142178595E-02
2.5810E-06,1.5181027472E-02
2.5820E-06,1.5161292613E-02
2.5830E-06,1.5134560645E-02
2.5840E-06,1.5140400946E-02
2.5850E-06,1.5129204810E-02
2.5860E-06,1.5122782767E-02
2.5870E-06,1.5102774680E-02
2.5880E-06,1.5102219641E-02
2.5890E-06,1.5081974089E-02
2.5900E-06,1.5089864790E-02
2.5910E-06,1.5077887595E-02
2.5920E-06,1.5079596102E-02
2.5930E-06,1.5048460066E-02
2.5940E-06,1.5055110991E-02
2.5950E-06,1.5040197909E-02
2.5960E-06,1.5046363890E-02
2.5970E-06,1.5036673605E-02
2.5980E-06,1.5031104624E-02
2.5990E-06,1.5010979235E-02
2.6000E-06,1.4983659327E-02
2.6010E-06,1.4983520091E-02
2.6020E-06,1.4977249682E-02
2.6030E-06,1.4965313494E-02
2.6040E-06,1.4979932368E-02
2.6050E-06,1.4989452422E-02
2.6060E-06,1.4965576231E-02
2.6070E-06,1.4958093703E-02
2.6080E-06,1.4961941779E-02
2.6090E-06,1.4972878039E-02
2.6100E-06,1.4959487975E-02
2.6110E-06,1.4926259577E-02
2.6120E-06,1.4934987605E-02
2.6130E-06,1.4901419699E-02
2.6140E-06,1.4916266501E-02
2.6150E-06,1.4910875857E-02
2.6160E-06,1.4888956130E-02
2.6170E-06,1.4872016013E-02
2.6180E-06,1.4863829672E-02
2.6190E-06,1.4832452357E-02
2.6200E-06,1.4841382086E-02
2.6210E-06,1.4848361075E-02
2.6220E-06,1.4846195757E-02
2.6230E-06,1.4839859545E-02
2.6240E-06,1.4835737288E-02
2.6250E-06,1.4827011168E-02
2.6260E-06,1.4805229723E-02
2.6270E-06,1.4807521880E-02
2.6280E-06,1.4805291235E-02
2.6290E-06,1.4787360728E-02
2.6300E-06,1.4766611159E-02
2.6310E-06,1.4774087489E-02
2.6320E-06,1.4730732501E-02
2.6330E-06,1.4748877108E-02
2.6340E-06,1.4721058905E-02
2.6350E-06,1.4733590186E-02
2.6360E-06,1.4723600447E-02
2.6370E-06,1.4723963797E-02
2.6380E-06,1.4745149672E-02
2.6390E-06,1.4698163569E-02
2.6400E-06,1.4702073634E-02
2.6410E-06,1.4710188925E-02
2.6420E-06,1.4692302287E-02
2.6430E-06,1.4673407614E-02
2.6440E-06,1.4653202116E-02
2.6450E-06,1.4667231619E-02
2.6460E-06,1.4643586218E-02
2.6470E-06,1.4648699820E-02
2.6480E-06,1.4632079661E-02
2.6490E-06,1.4647601187E-02
2.6500E-06,1.4616605341E-02
2.6510E-06,1.4619402468E-02
2.6520E-06,1.4597016871E-02
2.6530E-06,1.4598764956E-02
2.6540E-06,1.4620369971E-02
2.6550E-06,1.4600818694E-02
2.6560E-06,1.4593723357E-02
2.6570E-06,1.4582524359E-02
2.6580E-06,1.4581902564E-02
2.6590E-06,1.4581968844E-02
2.6600E-06,1.4586896002E-02
2.6610E-06,1.4558811247E-02
2.6620E-06,1.4541608393E-02
2.6630E-06,1.4534954607E-02
2.6640E-06,1.4549728453E-02
2.6650E-06,1.4563679278E-02
2.6660E-06,1.4559160769E-02
2.6670E-06,1.4535235465E-02
2.6680E-06,1.4554331839E-02
2.6690E-06,1.4533250391E-02
2.6700E-06,1.4535515368E-02
2.6710E-06,1.4515950263E-02
2.6720E-06,1.4527096808E-02
2.6730E-06,1.4490821898E-02
2.6740E-06,1.4495352328E-02
2.6750E-06,1.4489282191E-02
2.6760E-06,1.4471276820E-02
2.6770E-06,1.4459024489E-02
2.6780E-06,1.4476154864E-02
2.6790E-06,1.4449218810E-02
2.6800E-06,1.4418414176E-02
2.6810E-06,1.4434450686E-02
2.6820E-06,1.4410856783E-02
2.6830E-06,1.4422351897E-02
2.6840E-06,1.4409146369E-02
2.6850E-06,1.4410493433E-02
2.6860E-06,1.4401128352E-02
2.6870E-06,1.4426139891E-02
2.6880E-06,1.4403762400E-02
2.6890E-06,1.4400974810E-02
2.6900E-06,1.4357694685E-02
2.6910E-06,1.4354934752E-02
2.6920E-06,1.4362705767E-02
2.6930E-06,1.4330101073E-02
2.6940E-06,1.4327037394E-02
2.6950E-06,1.4344617903E-02
2.6960E-06,1.4306437552E-02
2.6970E-06,1.4296731055E-02
2.6980E-06,1.4329280436E-02
2.6990E-06,1.4291918337E-02
2.7000E-06,1.4284260333E-02
2.7010E-06,1.4285388052E-02
2.7020E-06,1.4260026515E-02
2.7030E-06,1.4249247611E-02
2.7040E-06,1.4252006114E-02
2.7050E-06,1.4259990752E-02
2.7060E-06,1.4262944281E-02
2.7070E-06,1.4231220305E-02
2.7080E-06,1.4243272364E-02
2.7090E-06,1.4209555686E-02
2.7100E-06,1.4222649157E-02
2.7110E-06,1.4206564009E-02
2.7120E-06,1.4177833617E-02
2.7130E-06,1.4207118571E-02
2.7140E-06,1.4193682730E-02
2.7150E-06,1.4195366919E-02
2.7160E-06,1.4156723082E-02
2.7170E-06,1.4149441302E-02
2.7180E-06,1.4127273142E-02
2.7190E-06,1.4121754229E-02
2.7200E-06,1.4116211951E-02
2.7210E-06,1.4127678454E-02
2.7220E-06,1.4094031870E-02
2.7230E-06,1.4107635558E-02
2.7240E-06,1.4091707289E-02
2.7250E-06,1.4093259394E-02
2.7260E-06,1.4108426630E-02
2.7270E-06,1.4107970297E-02
2.7280E-06,1.4083889544E-02
2.7290E-06,1.4098564684E-02
2.7300E-06,1.4040650427E-02
2.7310E-06,1.4055457652E-02
2.7320E-06,1.4039531291E-02
2.7330E-06,1.4024248183E-02
2.7340E-06,1.4050466597E-02
2.7350E-06,1.4063725531E-02
2.7360E-06,1.4034085810E-02
2.7370E-06,1.4008992255E-02
2.7380E-06,1.4003543913E-02
2.7390E-06,1.4001952708E-02
2.7400E-06,1.3987294734E-02
2.7410E-06,1.3979948103E-02
2.7420E-06,1.3953378260E-02
2.7430E-06,1.3975892603E-02
2.7440E-06,1.3958522856E-02
2.7450E-06,1.3979411185E-02
2.7460E-06,1.3971106112E-02
2.7470E-06,1.3960882723E-02
2.7480E-06,1.3957911074E-02
2.7490E-06,1.3935832083E-02
2.7500E-06,1.3938694060E-02
2.7510E-06,1.3912162840E-02
